word,meaning,sort,title,phonetic,definition
overshadow,v遮蔽；使黯然失色,20,Chapter 20 行为动作,/ˌəʊvəˈʃædəʊ/,A word in this category
invite,v. 邀请,20,Chapter 20 行为动作,/ɪnˈvaɪt/,A word in this category
welcome,n.欢迎 v.欢迎 int.欢迎,20,Chapter 20 行为动作,/ˈwelkəm/,A word in this category
greet,v. 向……问好，迎接；对......作出反应,20,Chapter 20 行为动作,/ɡriːt/,A word in this category
salute,V. (向……)行礼；致敬n.行礼；致敬,20,Chapter 20 行为动作,/səˈluːt/,A word in this category
celebrate,v. 庆祝(节日、事件等),20,Chapter 20 行为动作,/ˈselɪbreɪt/,A word in this category
congratulate,V祝贺，向……道贺,20,Chapter 20 行为动作,/kənˈɡrætʃəleɪt/,A word in this category
bless,v.祝福，为......析求上帝保佑,20,Chapter 20 行为动作,/bles/,A word in this category
participate,v，参加，参与,20,Chapter 20 行为动作,/pɑːˈtɪsɪpeɪt/,A word in this category
farewell,int.再会 n.告别,20,Chapter 20 行为动作,/ˌfeəˈwel/,A word in this category
assort,v.把......分类；相配，协调,20,Chapter 20 行为动作,/əˈsɔːt/,A word in this category
correspond,v.符合，相一致；通信,20,Chapter 20 行为动作,/ˌkɒrəˈspɒnd/,A word in this category
accord,v. (与......)－致；给予 n.协议,20,Chapter 20 行为动作,/əˈkɔːd/,A word in this category
attribute,v.把……归因于n.属性，特性,20,Chapter 20 行为动作,/əˈtrɪbjuːt; ˈætrɪbjuːt/,A word in this category
recall,v.回忆，回想起,20,Chapter 20 行为动作,/rɪˈkɔːl/,A word in this category
recollect,v.记起，想起,20,Chapter 20 行为动作,/ˌrekəˈlekt/,A word in this category
remind,v.提醒，使想起,20,Chapter 20 行为动作,/rɪˈmaɪnd/,A word in this category
retell,v.重新讲述，复述,20,Chapter 20 行为动作,/ˌriːˈtel/,A word in this category
repeat,v.重复adj.再次光顾的,20,Chapter 20 行为动作,/rɪˈpiːt/,A word in this category
retrospect,n. [in－］回顾,20,Chapter 20 行为动作,/ˈretrəspekt/,A word in this category
impress,v.给......深刻印象；使铭记,20,Chapter 20 行为动作,/ɪmˈpres/,A word in this category
surmount,v.克服；置于......顶端,20,Chapter 20 行为动作,/səˈmaʊnt/,A word in this category
mortify,v.使难堪，使羞愧,20,Chapter 20 行为动作,/ˈmɔːtɪfaɪ/,A word in this category
pervade,v.弥漫，渗透，遍及,20,Chapter 20 行为动作,/pəˈveɪd/,A word in this category
replace,V.代替，取代,20,Chapter 20 行为动作,/rɪˈpleɪs/,A word in this category
substitute,v.替换n.代用品；代替者；替补(运动员),20,Chapter 20 行为动作,/ˈsʌbstɪtjuːt/,A word in this category
distinguish,v.区别，辨别；使出众，使著名,20,Chapter 20 行为动作,/dɪˈstɪŋɡwɪʃ/,A word in this category
differentiate,v.区分，区别；差别对待,20,Chapter 20 行为动作,/ˌdɪfəˈrenʃieɪt/,A word in this category
incline,v. (使)倾向于；(使)倾斜 n.斜坡；倾斜,20,Chapter 20 行为动作,/ɪnˈklaɪn/,A word in this category
lean,v.(使)倚靠；倾斜  adj.瘦的；贫乏的,20,Chapter 20 行为动作,/liːn/,A word in this category
sideways,adv.向(或从、往)一侧,20,Chapter 20 行为动作,/ˈsaɪdweɪz/,A word in this category
feel,v.感觉到，感知；触碰,21,Chapter 21 身心健康,/fiːl/,A word in this category
mood,n.心情，情绪；气氛,21,Chapter 21 身心健康,/muːd/,A word in this category
emotion,n.情绪，情感，感情,21,Chapter 21 身心健康,/ɪˈməʊʃ(ə)n/,A word in this category
temper,n.坏脾气；情绪，心情  v.使缓和,21,Chapter 21 身心健康,/ˈtempə(r)/,A word in this category
manner,n.举止；礼貌；方式；风俗,21,Chapter 21 身心健康,/ˈmænə(r)/,A word in this category
attitude,n.态度，看法,21,Chapter 21 身心健康,/ˈætɪtjuːd/,A word in this category
character,n.性格；特征；人物，角色,21,Chapter 21 身心健康,/ˈkærəktə(r)/,A word in this category
personality,n.个性，人格,21,Chapter 21 身心健康,/ˌpɜːsəˈnælətɪ/,A word in this category
trait,n.特性，特点,21,Chapter 21 身心健康,/treɪt/,A word in this category
virtue,n.美德，德行；优点,21,Chapter 21 身心健康,/ˈvɜːtʃuː/,A word in this category
feature,n.特征；面容的一部分  v.以......为特色,21,Chapter 21 身心健康,/ˈfiːtʃə(r)/,A word in this category
stature,n.身高，身材；(精神、道德等的)高度,21,Chapter 21 身心健康,/ˈstætʃə(r)/,A word in this category
flesh,n.肉；人类,21,Chapter 21 身心健康,/fleʃ/,A word in this category
mankind,n.人类；男人,21,Chapter 21 身心健康,/mænˈkaɪnd/,A word in this category
human,adj.人类的；奇人性的 n.人类,21,Chapter 21 身心健康,/ˈhjuːmən/,A word in this category
bone,n.骨；骨髓,21,Chapter 21 身心健康,/bəʊn/,A word in this category
backbone,n.脊柱；骨干，中坚；骨气,21,Chapter 21 身心健康,/ˈbækbəʊn/,A word in this category
skeleton,n.骨髓，骨架；框架，梗概,21,Chapter 21 身心健康,/ˈskelɪt(ə)n/,A word in this category
skull,n，头脑；头骨,21,Chapter 21 身心健康,/skʌl/,A word in this category
brain,n.脑；［~s］智慧，智力,21,Chapter 21 身心健康,/breɪn/,A word in this category
mind,n.头脑；思考能力；思维；意见；记忆力,21,Chapter 21 身心健康,/maɪnd/,A word in this category
physical,adj.身体的；物质的；物理的,21,Chapter 21 身心健康,/ˈfɪzɪk(ə)l/,A word in this category
mental,adj.精神的，思想上的；智力的,21,Chapter 21 身心健康,/ˈment(ə)l/,A word in this category
cheek,n.面颊，颊,21,Chapter 21 身心健康,/tʃiːk/,A word in this category
forehead,n.额,21,Chapter 21 身心健康,/ˈfɔːhed; ˈfɒrɪd/,A word in this category
brow,n·额；眉，眉毛,21,Chapter 21 身心健康,/braʊ/,A word in this category
eyelash,n.眼睫毛,21,Chapter 21 身心健康,/ˈaɪlæʃ/,A word in this category
lip,n.嘴唇；(洞口、伤口等的)边缘,21,Chapter 21 身心健康,/lɪp/,A word in this category
mouth,n.口，嘴；河口,21,Chapter 21 身心健康,/maʊθ/,A word in this category
tongue,n.舌头；语言,21,Chapter 21 身心健康,/tʌŋ/,A word in this category
throat,n. 喉咙;窄路;嗓子，嗓音,21,Chapter 21 身心健康,/θrəʊt/,A word in this category
gorge,n.咽喉；暴食；山峡，峡谷  v.狼吞虎咽,21,Chapter 21 身心健康,/ɡɔːdʒ/,A word in this category
chin,n. (指人的)颏，下巴,21,Chapter 21 身心健康,/tʃɪn/,A word in this category
jaw,n.额；下巴；狭窄入口；唠叨,21,Chapter 21 身心健康,/dʒɔː/,A word in this category
neck,n.脖子；衣领；海峡,21,Chapter 21 身心健康,/nek/,A word in this category
beard,n.胡须,21,Chapter 21 身心健康,/bɪəd/,A word in this category
shoulder,n.肩，肩膀,21,Chapter 21 身心健康,/ˈʃəʊldə(r)/,A word in this category
limb,n.肢；树枝,21,Chapter 21 身心健康,/lɪm/,A word in this category
elbow,n.肘部；弯头；扶手  v.用肘挤,21,Chapter 21 身心健康,/ˈelbəʊ/,A word in this category
wrist,n.腕，腕关节,21,Chapter 21 身心健康,/rɪst/,A word in this category
thumb,n.拇指,21,Chapter 21 身心健康,/θʌm/,A word in this category
palm,n.棕榈树；手掌  v.把……藏在手中,21,Chapter 21 身心健康,/pɑːm/,A word in this category
finger,n. (尤指大拇指之外的)手指,21,Chapter 21 身心健康,/ˈfɪŋɡə(r)/,A word in this category
fist,n.拳头，拳,21,Chapter 21 身心健康,/fɪst/,A word in this category
chest,n.胸，胸部,21,Chapter 21 身心健康,/tʃest/,A word in this category
abdomen,n.腹，腹部,21,Chapter 21 身心健康,/ˈæbdəmən/,A word in this category
rib,n.肋骨；排骨,21,Chapter 21 身心健康,/rɪb/,A word in this category
waist,n.腰；腰部,21,Chapter 21 身心健康,/weɪst/,A word in this category
organ,n.器官；风琴；机构,21,Chapter 21 身心健康,/ˈɔːɡən/,A word in this category
liver,n.肝脏,21,Chapter 21 身心健康,/ˈlɪvə(r)/,A word in this category
stomach,n.胃口；胃，腹部,21,Chapter 21 身心健康,/ˈstʌmək/,A word in this category
womb,n.子宫；发源地,21,Chapter 21 身心健康,/wuːm/,A word in this category
kidney,n.肾，肾脏,21,Chapter 21 身心健康,/ˈkɪdni/,A word in this category
lung,n.肺,21,Chapter 21 身心健康,/lʌŋ/,A word in this category
gland,n.腺,21,Chapter 21 身心健康,/ɡlænd/,A word in this category
chamber,n. 室，腔；议院  adj.室内的,21,Chapter 21 身心健康,/ˈtʃeɪmbə(r)/,A word in this category
intestine,n.肠,21,Chapter 21 身心健康,/ɪnˈtestɪn/,A word in this category
thigh,n.大腿，股,21,Chapter 21 身心健康,/θaɪ/,A word in this category
joint,n.接合处；关节  adj.共同的，联合的,21,Chapter 21 身心健康,/dʒɔɪnt/,A word in this category
knee,n.膝盖，膝,21,Chapter 21 身心健康,/niː/,A word in this category
lap,n.(人坐着时的)大腿部；下摆；环节；一圈,21,Chapter 21 身心健康,/læp/,A word in this category
ankle,n.裸关节，裸,21,Chapter 21 身心健康,/ˈæŋk(ə)l/,A word in this category
heel,n.足跟,21,Chapter 21 身心健康,/hiːl/,A word in this category
toe,n.脚趾，足尖,21,Chapter 21 身心健康,/təʊ/,A word in this category
muscle,n.肌肉,21,Chapter 21 身心健康,/ˈmʌs(ə)l/,A word in this category
pore,n.毛孔；小孔，气孔 v.凝视；沉思,21,Chapter 21 身心健康,/pɔː(r)/,A word in this category
pulse,n.脉博；脉冲,21,Chapter 21 身心健康,/pʌls/,A word in this category
artery,n.动脉；干线,21,Chapter 21 身心健康,/ˈɑːtəri/,A word in this category
nerve,n.神经；紧张，焦虑,21,Chapter 21 身心健康,/nɜːv/,A word in this category
hormone,n. 荷尔蒙，激素,21,Chapter 21 身心健康,/ˈhɔːməʊn/,A word in this category
immune,adj. 免疫的；不曼影响的；免除的,21,Chapter 21 身心健康,/ɪˈmjuːn/,A word in this category
stimulus,n. 剌激(物)；促进因素,21,Chapter 21 身心健康,/ˈstɪmjələs/,A word in this category
biorhythm,n.生物节律,21,Chapter 21 身心健康,/ˈbaɪəʊrɪðəm/,A word in this category
lifestyle,n. 生活方式,21,Chapter 21 身心健康,/ˈlaɪfstaɪl/,A word in this category
habit,n. 习惯,21,Chapter 21 身心健康,/ˈhæbɪt/,A word in this category
sense,n.感官；感觉,21,Chapter 21 身心健康,/sens/,A word in this category
sight,n.视力；看见；景物,21,Chapter 21 身心健康,/saɪt/,A word in this category
eyesight,n.视力,21,Chapter 21 身心健康,/ˈaɪsaɪt/,A word in this category
view,n. 视野；见解；风景；察看,21,Chapter 21 身心健康,/vjuː/,A word in this category
visual,adj.视力的，视觉的,21,Chapter 21 身心健康,/ˈvɪʒuəl/,A word in this category
visible,adj. 看得见的，可见的,21,Chapter 21 身心健康,/ˈvɪzəb(ə)l/,A word in this category
vague,adj. 含糊的；不清楚的，模糊的,21,Chapter 21 身心健康,/veɪɡ/,A word in this category
blind,adj. 盲目的；瞎的；未察觉的,21,Chapter 21 身心健康,/blaɪnd/,A word in this category
dumb,adj. 哑的；不肯开口的,21,Chapter 21 身心健康,/dʌm/,A word in this category
aural,adj. 耳的；听觉的；气味的；先兆的,21,Chapter 21 身心健康,/ˈɔːrəl/,A word in this category
dental,adj. 牙的，牙科的,21,Chapter 21 身心健康,/ˈdent(ə)l/,A word in this category
awake,adj. 醒着的；警觉的,21,Chapter 21 身心健康,/əˈweɪk/,A word in this category
yawn,v. 打呵欠；裂开 n. 呵欠,21,Chapter 21 身心健康,/jɔːn/,A word in this category
nap,n. 小睡；绒毛,21,Chapter 21 身心健康,/næp/,A word in this category
doze,v. 小睡，打盹儿,21,Chapter 21 身心健康,/dəʊz/,A word in this category
quiet,adj. 安静的；寂静的；平静的,21,Chapter 21 身心健康,/ˈkwaɪət/,A word in this category
asleep,adj. 睡着的；不活跃的；麻木的,21,Chapter 21 身心健康,/əˈsliːp/,A word in this category
cripple,n. 跛子；残疾人 v. 使跛,21,Chapter 21 身心健康,/ˈkrɪp(ə)l/,A word in this category
lame,adj. 瘸的，跛的；(解释或借口)无说服力的,21,Chapter 21 身心健康,/leɪm/,A word in this category
dwarf,n. (童话中的)小矮人；侏儒 adj. 矮小的,21,Chapter 21 身心健康,/dwɔːf/,A word in this category
pregnancy,n. 怀孕，妊娠,21,Chapter 21 身心健康,/ˈpreɡnənsi/,A word in this category
born,adj.天生的；与生俱来的 v.[be～]出生,21,Chapter 21 身心健康,/bɔːn/,A word in this category
condom,n. 避孕套,21,Chapter 21 身心健康,/ˈkɒndɒm/,A word in this category
clone,v.以无性繁殖技术复制，克隆n克隆动物(或植物),21,Chapter 21 身心健康,/kləʊn/,A word in this category
symptom,n.征兆;症状,21,Chapter 21 身心健康,/ˈsɪmptəm/,A word in this category
disease,n.疾病,21,Chapter 21 身心健康,/dɪˈziːz/,A word in this category
illness,n.病，疾病,21,Chapter 21 身心健康,/ˈɪlnəs/,A word in this category
moan,v.呻吟;哀悼  n.呻吟声;哀悼声,21,Chapter 21 身心健康,/məʊn/,A word in this category
infection,n. 传染;传染病;影响,21,Chapter 21 身心健康,/ɪnˈfekʃ(ə)n/,A word in this category
detriment,n. 损害;损害物,21,Chapter 21 身心健康,/ˈdetrɪmənt/,A word in this category
heart attack,n.心脏病发作,21,Chapter 21 身心健康,/ˈhɑːt ətæk/,A word in this category
broken,adj. 弄坏的;破碎的,21,Chapter 21 身心健康,/ˈbrəʊkən/,A word in this category
disable,v.使丧失能力，使伤残,21,Chapter 21 身心健康,/dɪsˈeɪb(ə)l/,A word in this category
invalid,n.病弱者，伤残者 adj病弱的，伤残的,21,Chapter 21 身心健康,/ɪnˈvælɪd; ˈɪnvəlɪd/,A word in this category
patient,n. 病人 adj. 有耐心的，能忍耐的,21,Chapter 21 身心健康,/ˈpeɪʃ(ə)nt/,A word in this category
dysfunction,n. (身体)功能障碍,21,Chapter 21 身心健康,/dɪsˈfʌŋkʃn/,A word in this category
diabetes,n.糖尿病,21,Chapter 21 身心健康,/ˌdaɪəˈbiːtiːz/,A word in this category
obesity,n.(过度)肥胖；肥胖症,21,Chapter 21 身心健康,/əʊˈbiːsəti/,A word in this category
overweight,adj. 超重的，过胖的 n. 超重 v. 使超重；迫于重视,21,Chapter 21 身心健康,/ˌəʊvəˈweɪt/,A word in this category
hypertension,n. 高血压,21,Chapter 21 身心健康,/ˌhaɪpəˈtenʃ(ə)n/,A word in this category
paralyse,v. 使麻痹；使瘫痪；使无助,21,Chapter 21 身心健康,/ˈpærəlaɪz/,A word in this category
dizzy,adj. 头晕目眩的，眩晕的 v. 使眩晕,21,Chapter 21 身心健康,/ˈdɪzi/,A word in this category
insane,adj. 患精神病的；疯狂的,21,Chapter 21 身心健康,/ɪnˈseɪn/,A word in this category
insomnia,n.失眠，失眠症,21,Chapter 21 身心健康,/ɪnˈsɒmniə/,A word in this category
allergy,n. 敏感症；过敏性,21,Chapter 21 身心健康,/ˈælədʒɪ/,A word in this category
cancer,n.癌,21,Chapter 21 身心健康,/ˈkænsə(r)/,A word in this category
arthritis,n. 关节炎,21,Chapter 21 身心健康,/ɑːˈθraɪtɪs/,A word in this category
pimple,n. 粉刺，丘疹,21,Chapter 21 身心健康,/ˈpɪmpl/,A word in this category
stroke,n. 中风；击打；一笔｛画｝,21,Chapter 21 身心健康,/strəʊk/,A word in this category
plague,n. 瘟疫,21,Chapter 21 身心健康,/pleɪɡ/,A word in this category
flu,n. 流行性感冒,21,Chapter 21 身心健康,/fluː/,A word in this category
fever,n. 狂热；发烧，发热 v. (使)发烧；｛使)狂热,21,Chapter 21 身心健康,/ˈfiːvə(r)/,A word in this category
headache,n.头痛,21,Chapter 21 身心健康,/ˈhedeɪk/,A word in this category
swell,v. 肿胀，膨胀；｛使)增加,21,Chapter 21 身心健康,/swel/,A word in this category
choke,v. (使)窒息；阻塞；说不出话,21,Chapter 21 身心健康,/tʃəʊk/,A word in this category
injure,v. 伤害，使遭受损伤；损害,21,Chapter 21 身心健康,/ˈɪndʒə(r)/,A word in this category
injury,n. 伤害；损害,21,Chapter 21 身心健康,/ˈɪndʒərɪ/,A word in this category
hurt,v.损害；伤害；｛使｝疼痛,21,Chapter 21 身心健康,/hɜːt/,A word in this category
bleed,v.流血；榨取；给......放血；放掉｛水或气体｝,21,Chapter 21 身心健康,/bliːd/,A word in this category
bruise,n. 淤伤；伤痕 v. 擦伤,21,Chapter 21 身心健康,/bruːz/,A word in this category
scar,n. 疤痕，伤疤,21,Chapter 21 身心健康,/skɑː(r)/,A word in this category
wound,n. 创伤，伤害；伤口,21,Chapter 21 身心健康,/wuːnd/,A word in this category
trauma,n. 外伤，身体上的伤；精神创伤；痛苦经历,21,Chapter 21 身心健康,/ˈtrɔːmə/,A word in this category
lump,n. 块；肿块 v. 使成块状,21,Chapter 21 身心健康,/lʌmp/,A word in this category
pain,n. 痛苦；疼痛 使痛苦,21,Chapter 21 身心健康,/peɪn/,A word in this category
